,date,time,customer_no,location
2783,2020-04-09,13:15:00,799,dairy
2784,2020-04-09,13:15:00,813,drinks
2785,2020-04-09,13:15:00,822,spices
2786,2020-04-09,13:15:00,826,checkout
2787,2020-04-09,13:15:00,834,drinks
2788,2020-04-09,13:15:00,837,fruit
2789,2020-04-09,13:15:00,838,checkout
2790,2020-04-09,13:15:00,840,dairy
2791,2020-04-09,13:15:00,843,spices
2792,2020-04-09,13:15:00,846,dairy
2793,2020-04-09,13:16:00,813,fruit
2794,2020-04-09,13:16:00,822,fruit
2795,2020-04-09,13:16:00,822,checkout
2796,2020-04-09,13:16:00,827,fruit
2797,2020-04-09,13:16:00,827,checkout
2798,2020-04-09,13:16:00,833,checkout
2799,2020-04-09,13:16:00,839,checkout
2800,2020-04-09,13:16:00,841,dairy
2801,2020-04-09,13:16:00,842,drinks
2802,2020-04-09,13:16:00,843,fruit
2803,2020-04-09,13:16:00,845,dairy
2804,2020-04-09,13:16:00,846,checkout
2805,2020-04-09,13:16:00,849,spices
2806,2020-04-09,13:16:00,850,fruit
2807,2020-04-09,13:16:00,851,drinks
2808,2020-04-09,13:17:00,813,checkout
2809,2020-04-09,13:17:00,834,fruit
2810,2020-04-09,13:17:00,840,fruit
2811,2020-04-09,13:17:00,841,drinks
2812,2020-04-09,13:17:00,841,checkout
2813,2020-04-09,13:17:00,843,checkout
2814,2020-04-09,13:17:00,844,spices
2815,2020-04-09,13:17:00,848,spices
2816,2020-04-09,13:17:00,849,drinks
2817,2020-04-09,13:17:00,855,spices
2818,2020-04-09,13:17:00,856,spices
2819,2020-04-09,13:18:00,799,drinks
2820,2020-04-09,13:18:00,831,dairy
2821,2020-04-09,13:18:00,832,checkout
2822,2020-04-09,13:18:00,849,checkout
2823,2020-04-09,13:18:00,857,spices
2824,2020-04-09,13:18:00,858,spices
2825,2020-04-09,13:19:00,836,drinks
2826,2020-04-09,13:19:00,837,dairy
2827,2020-04-09,13:19:00,845,spices
2828,2020-04-09,13:19:00,850,checkout
2829,2020-04-09,13:19:00,852,dairy
2830,2020-04-09,13:19:00,853,fruit
2831,2020-04-09,13:19:00,856,drinks
2832,2020-04-09,13:19:00,862,drinks
2833,2020-04-09,13:19:00,863,dairy
2834,2020-04-09,13:20:00,806,dairy
2835,2020-04-09,13:20:00,831,drinks
2836,2020-04-09,13:20:00,831,checkout
2837,2020-04-09,13:20:00,842,checkout
2838,2020-04-09,13:20:00,844,checkout
2839,2020-04-09,13:20:00,848,dairy
2840,2020-04-09,13:20:00,851,checkout
2841,2020-04-09,13:20:00,854,fruit
2842,2020-04-09,13:20:00,855,drinks
2843,2020-04-09,13:20:00,856,spices
2844,2020-04-09,13:20:00,859,fruit
2845,2020-04-09,13:20:00,860,fruit
2846,2020-04-09,13:20:00,860,checkout
2847,2020-04-09,13:20:00,861,drinks
2848,2020-04-09,13:20:00,865,fruit
2849,2020-04-09,13:21:00,799,fruit
2850,2020-04-09,13:21:00,806,checkout
2851,2020-04-09,13:21:00,834,dairy
2852,2020-04-09,13:21:00,840,checkout
2853,2020-04-09,13:21:00,847,dairy
2854,2020-04-09,13:21:00,857,dairy
2855,2020-04-09,13:21:00,858,checkout
2856,2020-04-09,13:21:00,865,spices
2857,2020-04-09,13:21:00,867,spices
2858,2020-04-09,13:21:00,869,fruit
2859,2020-04-09,13:21:00,871,dairy
2860,2020-04-09,13:22:00,799,drinks
2861,2020-04-09,13:22:00,847,checkout
2862,2020-04-09,13:22:00,852,checkout
2863,2020-04-09,13:22:00,856,drinks
2864,2020-04-09,13:22:00,861,checkout
2865,2020-04-09,13:22:00,864,dairy
2866,2020-04-09,13:22:00,867,drinks
2867,2020-04-09,13:22:00,871,spices
2868,2020-04-09,13:22:00,872,drinks
2869,2020-04-09,13:22:00,874,fruit
2870,2020-04-09,13:22:00,874,checkout
2871,2020-04-09,13:23:00,837,fruit
2872,2020-04-09,13:23:00,853,dairy
2873,2020-04-09,13:23:00,855,fruit
2874,2020-04-09,13:23:00,856,checkout
2875,2020-04-09,13:23:00,859,checkout
2876,2020-04-09,13:23:00,862,checkout
2877,2020-04-09,13:23:00,863,checkout
2878,2020-04-09,13:23:00,867,spices
2879,2020-04-09,13:23:00,868,dairy
2880,2020-04-09,13:24:00,834,drinks
2881,2020-04-09,13:24:00,836,fruit
2882,2020-04-09,13:24:00,845,dairy
2883,2020-04-09,13:24:00,845,checkout
2884,2020-04-09,13:24:00,848,checkout
2885,2020-04-09,13:24:00,853,drinks
2886,2020-04-09,13:24:00,855,dairy
2887,2020-04-09,13:24:00,857,fruit
2888,2020-04-09,13:24:00,864,spices
2889,2020-04-09,13:24:00,868,checkout
2890,2020-04-09,13:24:00,870,fruit
2891,2020-04-09,13:24:00,871,drinks
2892,2020-04-09,13:24:00,871,checkout
2893,2020-04-09,13:25:00,836,spices
2894,2020-04-09,13:25:00,837,checkout
2895,2020-04-09,13:25:00,853,spices
2896,2020-04-09,13:25:00,855,drinks
2897,2020-04-09,13:25:00,865,checkout
2898,2020-04-09,13:25:00,866,spices
2899,2020-04-09,13:25:00,866,checkout
2900,2020-04-09,13:25:00,869,drinks
2901,2020-04-09,13:25:00,870,drinks
2902,2020-04-09,13:25:00,872,checkout
2903,2020-04-09,13:26:00,799,checkout
2904,2020-04-09,13:26:00,836,drinks
2905,2020-04-09,13:26:00,853,fruit
2906,2020-04-09,13:26:00,869,spices
2907,2020-04-09,13:26:00,879,spices
2908,2020-04-09,13:27:00,834,fruit
2909,2020-04-09,13:27:00,836,fruit
2910,2020-04-09,13:27:00,853,drinks
2911,2020-04-09,13:27:00,854,dairy
2912,2020-04-09,13:27:00,855,checkout
2913,2020-04-09,13:27:00,857,checkout
2914,2020-04-09,13:27:00,869,dairy
2915,2020-04-09,13:27:00,879,dairy
2916,2020-04-09,13:27:00,882,dairy
2917,2020-04-09,13:27:00,883,drinks
2918,2020-04-09,13:27:00,885,spices
2919,2020-04-09,13:28:00,853,fruit
2920,2020-04-09,13:28:00,876,dairy
2921,2020-04-09,13:28:00,883,fruit
2922,2020-04-09,13:28:00,886,spices
2923,2020-04-09,13:28:00,887,fruit
2924,2020-04-09,13:28:00,887,checkout
2925,2020-04-09,13:28:00,888,spices
2926,2020-04-09,13:29:00,853,dairy
2927,2020-04-09,13:29:00,870,checkout
2928,2020-04-09,13:29:00,876,spices
2929,2020-04-09,13:29:00,877,drinks
2930,2020-04-09,13:29:00,880,dairy
2931,2020-04-09,13:29:00,881,drinks
2932,2020-04-09,13:29:00,882,checkout
2933,2020-04-09,13:29:00,889,fruit
2934,2020-04-09,13:30:00,853,fruit
2935,2020-04-09,13:30:00,867,dairy
2936,2020-04-09,13:30:00,873,dairy
2937,2020-04-09,13:30:00,883,spices
2938,2020-04-09,13:30:00,884,fruit
2939,2020-04-09,13:30:00,886,dairy
2940,2020-04-09,13:30:00,888,drinks
2941,2020-04-09,13:30:00,891,spices
2942,2020-04-09,13:31:00,830,dairy
2943,2020-04-09,13:31:00,830,checkout
2944,2020-04-09,13:31:00,834,checkout
2945,2020-04-09,13:31:00,853,dairy
2946,2020-04-09,13:31:00,869,checkout
2947,2020-04-09,13:31:00,877,checkout
2948,2020-04-09,13:31:00,879,checkout
2949,2020-04-09,13:31:00,880,spices
2950,2020-04-09,13:31:00,886,checkout
2951,2020-04-09,13:31:00,888,dairy
2952,2020-04-09,13:31:00,890,dairy
2953,2020-04-09,13:31:00,891,fruit
2954,2020-04-09,13:31:00,895,fruit
2955,2020-04-09,13:32:00,873,spices
2956,2020-04-09,13:32:00,875,drinks
2957,2020-04-09,13:32:00,888,drinks
2958,2020-04-09,13:32:00,890,drinks
2959,2020-04-09,13:32:00,892,spices
2960,2020-04-09,13:32:00,894,fruit
2961,2020-04-09,13:32:00,894,checkout
2962,2020-04-09,13:33:00,836,dairy
2963,2020-04-09,13:33:00,864,dairy
2964,2020-04-09,13:33:00,875,checkout
2965,2020-04-09,13:33:00,876,dairy
2966,2020-04-09,13:33:00,880,fruit
2967,2020-04-09,13:33:00,881,fruit
2968,2020-04-09,13:33:00,885,drinks
2969,2020-04-09,13:33:00,888,checkout
2970,2020-04-09,13:33:00,889,checkout
2971,2020-04-09,13:33:00,891,dairy
2972,2020-04-09,13:33:00,892,drinks
2973,2020-04-09,13:33:00,895,checkout
2974,2020-04-09,13:33:00,896,dairy
2975,2020-04-09,13:33:00,897,fruit
2976,2020-04-09,13:34:00,854,fruit
2977,2020-04-09,13:34:00,867,checkout
2978,2020-04-09,13:34:00,876,drinks
2979,2020-04-09,13:34:00,880,drinks
2980,2020-04-09,13:34:00,883,checkout
2981,2020-04-09,13:34:00,884,drinks
2982,2020-04-09,13:34:00,893,dairy
2983,2020-04-09,13:35:00,853,spices
2984,2020-04-09,13:35:00,854,checkout
2985,2020-04-09,13:35:00,876,dairy
2986,2020-04-09,13:35:00,880,spices
2987,2020-04-09,13:35:00,880,checkout
2988,2020-04-09,13:35:00,890,checkout
2989,2020-04-09,13:35:00,893,checkout
2990,2020-04-09,13:35:00,901,drinks
2991,2020-04-09,13:35:00,902,spices
2992,2020-04-09,13:36:00,878,dairy
2993,2020-04-09,13:36:00,891,checkout
2994,2020-04-09,13:36:00,898,fruit
2995,2020-04-09,13:36:00,900,drinks
2996,2020-04-09,13:36:00,904,dairy
2997,2020-04-09,13:36:00,904,checkout
2998,2020-04-09,13:36:00,905,spices
2999,2020-04-09,13:37:00,864,drinks
3000,2020-04-09,13:37:00,876,drinks
3001,2020-04-09,13:37:00,881,checkout
3002,2020-04-09,13:37:00,892,checkout
3003,2020-04-09,13:37:00,897,checkout
3004,2020-04-09,13:37:00,899,fruit
3005,2020-04-09,13:37:00,902,drinks
3006,2020-04-09,13:37:00,903,fruit
3007,2020-04-09,13:37:00,905,checkout
3008,2020-04-09,13:38:00,884,spices
3009,2020-04-09,13:38:00,901,checkout
3010,2020-04-09,13:38:00,902,spices
3011,2020-04-09,13:38:00,912,fruit
3012,2020-04-09,13:39:00,836,fruit
3013,2020-04-09,13:39:00,853,checkout
3014,2020-04-09,13:39:00,884,dairy
3015,2020-04-09,13:39:00,885,fruit
3016,2020-04-09,13:39:00,909,fruit
3017,2020-04-09,13:39:00,910,fruit
3018,2020-04-09,13:39:00,912,checkout
3019,2020-04-09,13:40:00,836,dairy
3020,2020-04-09,13:40:00,873,dairy
3021,2020-04-09,13:40:00,873,checkout
3022,2020-04-09,13:40:00,878,drinks
3023,2020-04-09,13:40:00,896,drinks
3024,2020-04-09,13:40:00,898,checkout
3025,2020-04-09,13:40:00,900,checkout
3026,2020-04-09,13:40:00,911,fruit
3027,2020-04-09,13:40:00,911,checkout
3028,2020-04-09,13:41:00,864,fruit
3029,2020-04-09,13:41:00,876,checkout
3030,2020-04-09,13:41:00,884,drinks
3031,2020-04-09,13:41:00,909,checkout
3032,2020-04-09,13:41:00,913,drinks
3033,2020-04-09,13:41:00,914,fruit
3034,2020-04-09,13:42:00,864,checkout
3035,2020-04-09,13:42:00,896,checkout
3036,2020-04-09,13:42:00,910,checkout
3037,2020-04-09,13:42:00,917,dairy
3038,2020-04-09,13:43:00,836,checkout
3039,2020-04-09,13:43:00,915,fruit
3040,2020-04-09,13:43:00,916,dairy
3041,2020-04-09,13:43:00,916,checkout
3042,2020-04-09,13:43:00,917,drinks
3043,2020-04-09,13:43:00,919,dairy
3044,2020-04-09,13:44:00,878,fruit
3045,2020-04-09,13:44:00,884,checkout
3046,2020-04-09,13:44:00,908,drinks
3047,2020-04-09,13:44:00,914,checkout
3048,2020-04-09,13:44:00,917,fruit
3049,2020-04-09,13:44:00,919,spices
3050,2020-04-09,13:44:00,922,spices
3051,2020-04-09,13:45:00,903,dairy
3052,2020-04-09,13:45:00,913,spices
3053,2020-04-09,13:45:00,920,fruit
3054,2020-04-09,13:45:00,923,fruit
3055,2020-04-09,13:45:00,924,drinks
3056,2020-04-09,13:45:00,928,fruit
3057,2020-04-09,13:46:00,902,dairy
3058,2020-04-09,13:46:00,918,fruit
3059,2020-04-09,13:46:00,921,dairy
3060,2020-04-09,13:46:00,922,checkout
3061,2020-04-09,13:46:00,923,drinks
3062,2020-04-09,13:46:00,925,fruit
3063,2020-04-09,13:46:00,927,fruit
3064,2020-04-09,13:46:00,928,dairy
3065,2020-04-09,13:47:00,878,spices
3066,2020-04-09,13:47:00,885,drinks
3067,2020-04-09,13:47:00,902,drinks
3068,2020-04-09,13:47:00,907,dairy
3069,2020-04-09,13:47:00,924,checkout
3070,2020-04-09,13:48:00,899,dairy
3071,2020-04-09,13:48:00,906,dairy
3072,2020-04-09,13:48:00,907,drinks
3073,2020-04-09,13:48:00,915,drinks
3074,2020-04-09,13:48:00,917,checkout
3075,2020-04-09,13:48:00,919,drinks
3076,2020-04-09,13:48:00,921,checkout
3077,2020-04-09,13:48:00,927,dairy
3078,2020-04-09,13:48:00,927,checkout
3079,2020-04-09,13:48:00,929,dairy
3080,2020-04-09,13:48:00,930,dairy
3081,2020-04-09,13:48:00,931,spices
3082,2020-04-09,13:49:00,906,spices
3083,2020-04-09,13:49:00,906,checkout
3084,2020-04-09,13:49:00,907,checkout
3085,2020-04-09,13:49:00,908,spices
3086,2020-04-09,13:49:00,919,spices
3087,2020-04-09,13:49:00,920,checkout
3088,2020-04-09,13:49:00,926,fruit
3089,2020-04-09,13:49:00,931,fruit
3090,2020-04-09,13:49:00,933,fruit
3091,2020-04-09,13:50:00,902,checkout
3092,2020-04-09,13:50:00,908,dairy
3093,2020-04-09,13:50:00,918,spices
3094,2020-04-09,13:50:00,923,checkout
3095,2020-04-09,13:50:00,925,dairy
3096,2020-04-09,13:50:00,926,checkout
3097,2020-04-09,13:50:00,928,drinks
3098,2020-04-09,13:50:00,933,dairy
3099,2020-04-09,13:50:00,934,fruit
3100,2020-04-09,13:51:00,878,drinks
3101,2020-04-09,13:51:00,899,checkout
3102,2020-04-09,13:51:00,929,checkout
3103,2020-04-09,13:51:00,931,checkout
3104,2020-04-09,13:51:00,932,spices
3105,2020-04-09,13:51:00,937,dairy
3106,2020-04-09,13:52:00,908,checkout
3107,2020-04-09,13:52:00,918,checkout
3108,2020-04-09,13:52:00,919,checkout
3109,2020-04-09,13:52:00,925,spices
3110,2020-04-09,13:52:00,930,checkout
3111,2020-04-09,13:52:00,933,checkout
3112,2020-04-09,13:52:00,934,checkout
3113,2020-04-09,13:52:00,935,dairy
3114,2020-04-09,13:52:00,939,dairy
3115,2020-04-09,13:52:00,939,checkout
3116,2020-04-09,13:53:00,903,fruit
3117,2020-04-09,13:53:00,915,fruit
3118,2020-04-09,13:53:00,928,checkout
3119,2020-04-09,13:53:00,935,drinks
3120,2020-04-09,13:53:00,937,checkout
3121,2020-04-09,13:53:00,938,dairy
3122,2020-04-09,13:53:00,941,spices
3123,2020-04-09,13:53:00,943,dairy
3124,2020-04-09,13:54:00,878,spices
3125,2020-04-09,13:54:00,913,drinks
3126,2020-04-09,13:54:00,915,checkout
3127,2020-04-09,13:54:00,932,drinks
3128,2020-04-09,13:54:00,940,dairy
3129,2020-04-09,13:55:00,885,fruit
3130,2020-04-09,13:55:00,932,checkout
3131,2020-04-09,13:55:00,940,drinks
3132,2020-04-09,13:55:00,940,checkout
3133,2020-04-09,13:55:00,942,fruit
3134,2020-04-09,13:55:00,943,drinks
3135,2020-04-09,13:55:00,945,dairy
3136,2020-04-09,13:55:00,947,fruit
3137,2020-04-09,13:55:00,948,spices
3138,2020-04-09,13:56:00,885,checkout
3139,2020-04-09,13:56:00,903,checkout
3140,2020-04-09,13:56:00,935,spices
3141,2020-04-09,13:56:00,938,checkout
3142,2020-04-09,13:56:00,941,checkout
3143,2020-04-09,13:56:00,944,dairy
3144,2020-04-09,13:56:00,946,fruit
3145,2020-04-09,13:56:00,950,dairy
3146,2020-04-09,13:56:00,953,dairy
3147,2020-04-09,13:56:00,954,fruit
3148,2020-04-09,13:56:00,954,checkout
3149,2020-04-09,13:56:00,955,fruit
3150,2020-04-09,13:57:00,878,fruit
3151,2020-04-09,13:57:00,925,drinks
3152,2020-04-09,13:57:00,935,drinks
3153,2020-04-09,13:57:00,936,spices
3154,2020-04-09,13:57:00,943,checkout
3155,2020-04-09,13:57:00,946,checkout
3156,2020-04-09,13:57:00,947,checkout
3157,2020-04-09,13:57:00,950,fruit
3158,2020-04-09,13:57:00,951,dairy
3159,2020-04-09,13:57:00,952,fruit
3160,2020-04-09,13:57:00,953,checkout
3161,2020-04-09,13:57:00,955,drinks
3162,2020-04-09,13:58:00,878,drinks
3163,2020-04-09,13:58:00,935,fruit
3164,2020-04-09,13:58:00,936,dairy
3165,2020-04-09,13:58:00,942,checkout
3166,2020-04-09,13:58:00,944,checkout
3167,2020-04-09,13:58:00,945,drinks
3168,2020-04-09,13:58:00,948,dairy
3169,2020-04-09,13:58:00,949,fruit
3170,2020-04-09,13:58:00,951,drinks
3171,2020-04-09,13:58:00,957,dairy
3172,2020-04-09,13:59:00,950,checkout
3173,2020-04-09,13:59:00,956,fruit
3174,2020-04-09,13:59:00,957,spices
3175,2020-04-09,13:59:00,960,drinks
3176,2020-04-09,13:59:00,962,spices
3177,2020-04-09,13:59:00,963,fruit
3178,2020-04-09,13:59:00,964,fruit
3179,2020-04-09,14:00:00,949,checkout
3180,2020-04-09,14:00:00,951,checkout
3181,2020-04-09,14:00:00,955,checkout
3182,2020-04-09,14:00:00,957,drinks
3183,2020-04-09,14:00:00,960,spices
3184,2020-04-09,14:00:00,961,spices
3185,2020-04-09,14:00:00,962,fruit
3186,2020-04-09,14:00:00,963,drinks
3187,2020-04-09,14:00:00,963,checkout
3188,2020-04-09,14:01:00,935,spices
3189,2020-04-09,14:01:00,945,fruit
3190,2020-04-09,14:01:00,948,spices
3191,2020-04-09,14:01:00,952,drinks
3192,2020-04-09,14:01:00,956,checkout
3193,2020-04-09,14:01:00,958,fruit
3194,2020-04-09,14:01:00,960,drinks
3195,2020-04-09,14:01:00,961,drinks
3196,2020-04-09,14:01:00,964,drinks
3197,2020-04-09,14:01:00,966,spices
3198,2020-04-09,14:02:00,878,checkout
3199,2020-04-09,14:02:00,925,fruit
3200,2020-04-09,14:02:00,945,spices
3201,2020-04-09,14:02:00,948,drinks
3202,2020-04-09,14:02:00,960,fruit
3203,2020-04-09,14:02:00,961,checkout
3204,2020-04-09,14:02:00,962,spices
3205,2020-04-09,14:02:00,962,checkout
3206,2020-04-09,14:03:00,913,fruit
3207,2020-04-09,14:03:00,935,drinks
3208,2020-04-09,14:03:00,935,checkout
3209,2020-04-09,14:03:00,945,drinks
3210,2020-04-09,14:03:00,948,fruit
3211,2020-04-09,14:03:00,959,dairy
3212,2020-04-09,14:03:00,965,fruit
3213,2020-04-09,14:03:00,967,dairy
3214,2020-04-09,14:03:00,968,fruit
3215,2020-04-09,14:04:00,952,checkout
3216,2020-04-09,14:04:00,957,checkout
3217,2020-04-09,14:04:00,960,dairy
3218,2020-04-09,14:04:00,964,checkout
3219,2020-04-09,14:04:00,967,drinks
3220,2020-04-09,14:05:00,913,checkout
3221,2020-04-09,14:05:00,936,drinks
3222,2020-04-09,14:05:00,945,checkout
3223,2020-04-09,14:05:00,965,checkout
3224,2020-04-09,14:05:00,966,checkout
3225,2020-04-09,14:05:00,967,fruit
3226,2020-04-09,14:05:00,975,fruit
3227,2020-04-09,14:05:00,975,checkout
3228,2020-04-09,14:06:00,925,checkout
3229,2020-04-09,14:06:00,969,dairy
3230,2020-04-09,14:06:00,970,fruit
3231,2020-04-09,14:06:00,972,spices
3232,2020-04-09,14:06:00,973,dairy
3233,2020-04-09,14:06:00,976,spices
3234,2020-04-09,14:06:00,977,fruit
3235,2020-04-09,14:07:00,958,drinks
3236,2020-04-09,14:07:00,960,spices
3237,2020-04-09,14:07:00,976,fruit
3238,2020-04-09,14:07:00,982,fruit
3239,2020-04-09,14:08:00,948,dairy
3240,2020-04-09,14:08:00,958,checkout
3241,2020-04-09,14:08:00,960,drinks
3242,2020-04-09,14:08:00,967,dairy
3243,2020-04-09,14:08:00,968,dairy
3244,2020-04-09,14:08:00,973,checkout
3245,2020-04-09,14:08:00,976,checkout
3246,2020-04-09,14:08:00,979,spices
3247,2020-04-09,14:08:00,981,dairy
3248,2020-04-09,14:09:00,936,checkout
3249,2020-04-09,14:09:00,959,fruit
3250,2020-04-09,14:09:00,972,dairy
3251,2020-04-09,14:09:00,977,drinks
3252,2020-04-09,14:09:00,977,checkout
3253,2020-04-09,14:09:00,980,dairy
3254,2020-04-09,14:09:00,984,drinks
3255,2020-04-09,14:09:00,984,checkout
3256,2020-04-09,14:10:00,959,dairy
3257,2020-04-09,14:10:00,967,checkout
3258,2020-04-09,14:10:00,968,spices
3259,2020-04-09,14:10:00,969,fruit
3260,2020-04-09,14:10:00,970,checkout
3261,2020-04-09,14:10:00,974,dairy
3262,2020-04-09,14:10:00,978,drinks
3263,2020-04-09,14:10:00,980,checkout
3264,2020-04-09,14:10:00,983,drinks
3265,2020-04-09,14:10:00,983,checkout
3266,2020-04-09,14:10:00,985,spices
3267,2020-04-09,14:10:00,986,dairy
3268,2020-04-09,14:11:00,960,checkout
3269,2020-04-09,14:11:00,972,drinks
3270,2020-04-09,14:11:00,978,spices
3271,2020-04-09,14:11:00,982,checkout
3272,2020-04-09,14:11:00,985,fruit
3273,2020-04-09,14:11:00,985,checkout
3274,2020-04-09,14:11:00,991,fruit
3275,2020-04-09,14:11:00,993,fruit
3276,2020-04-09,14:11:00,993,checkout
3277,2020-04-09,14:12:00,948,checkout
3278,2020-04-09,14:12:00,968,dairy
3279,2020-04-09,14:12:00,968,checkout
3280,2020-04-09,14:12:00,971,dairy
3281,2020-04-09,14:12:00,971,checkout
3282,2020-04-09,14:12:00,974,drinks
3283,2020-04-09,14:12:00,990,dairy
3284,2020-04-09,14:13:00,959,spices
3285,2020-04-09,14:13:00,969,dairy
3286,2020-04-09,14:13:00,972,spices
3287,2020-04-09,14:13:00,986,checkout
3288,2020-04-09,14:13:00,990,drinks
3289,2020-04-09,14:13:00,990,checkout
3290,2020-04-09,14:14:00,979,dairy
3291,2020-04-09,14:14:00,979,checkout
3292,2020-04-09,14:14:00,981,drinks
3293,2020-04-09,14:14:00,981,checkout
3294,2020-04-09,14:14:00,988,fruit
3295,2020-04-09,14:14:00,991,drinks
3296,2020-04-09,14:14:00,991,checkout
3297,2020-04-09,14:14:00,997,spices
3298,2020-04-09,14:15:00,959,drinks
3299,2020-04-09,14:15:00,969,spices
3300,2020-04-09,14:15:00,974,spices
3301,2020-04-09,14:15:00,992,spices
3302,2020-04-09,14:15:00,992,checkout
3303,2020-04-09,14:15:00,995,fruit
3304,2020-04-09,14:15:00,995,checkout
3305,2020-04-09,14:15:00,996,spices
3306,2020-04-09,14:16:00,996,dairy
3307,2020-04-09,14:16:00,997,drinks
3308,2020-04-09,14:17:00,959,fruit
3309,2020-04-09,14:17:00,974,dairy
3310,2020-04-09,14:17:00,988,checkout
3311,2020-04-09,14:17:00,1000,dairy
3312,2020-04-09,14:18:00,959,dairy
3313,2020-04-09,14:18:00,969,checkout
3314,2020-04-09,14:18:00,998,spices
3315,2020-04-09,14:18:00,999,fruit
3316,2020-04-09,14:18:00,1000,spices
3317,2020-04-09,14:18:00,1002,spices
3318,2020-04-09,14:18:00,1004,spices
3319,2020-04-09,14:18:00,1005,dairy
3320,2020-04-09,14:19:00,959,spices
3321,2020-04-09,14:19:00,974,fruit
3322,2020-04-09,14:19:00,974,checkout
3323,2020-04-09,14:19:00,994,drinks
3324,2020-04-09,14:19:00,997,checkout
3325,2020-04-09,14:19:00,1001,dairy
3326,2020-04-09,14:19:00,1002,checkout
3327,2020-04-09,14:20:00,959,drinks
3328,2020-04-09,14:20:00,972,dairy
3329,2020-04-09,14:20:00,972,checkout
3330,2020-04-09,14:20:00,989,dairy
3331,2020-04-09,14:20:00,994,spices
3332,2020-04-09,14:20:00,996,drinks
3333,2020-04-09,14:20:00,999,checkout
3334,2020-04-09,14:20:00,1000,checkout
3335,2020-04-09,14:20:00,1001,spices
3336,2020-04-09,14:20:00,1005,spices
3337,2020-04-09,14:21:00,959,fruit
3338,2020-04-09,14:21:00,987,dairy
3339,2020-04-09,14:21:00,996,checkout
3340,2020-04-09,14:21:00,998,dairy
3341,2020-04-09,14:21:00,1004,dairy
3342,2020-04-09,14:21:00,1009,dairy
3343,2020-04-09,14:22:00,978,dairy
3344,2020-04-09,14:22:00,1007,fruit
3345,2020-04-09,14:22:00,1009,fruit
3346,2020-04-09,14:22:00,1012,drinks
3347,2020-04-09,14:22:00,1013,fruit
3348,2020-04-09,14:23:00,959,checkout
3349,2020-04-09,14:23:00,994,dairy
3350,2020-04-09,14:23:00,1001,checkout
3351,2020-04-09,14:23:00,1004,checkout
3352,2020-04-09,14:23:00,1006,fruit
3353,2020-04-09,14:23:00,1007,spices
3354,2020-04-09,14:23:00,1012,checkout
3355,2020-04-09,14:23:00,1015,dairy
3356,2020-04-09,14:23:00,1018,dairy
3357,2020-04-09,14:23:00,1023,fruit
3358,2020-04-09,14:24:00,998,fruit
3359,2020-04-09,14:24:00,1003,dairy
3360,2020-04-09,14:24:00,1005,dairy
3361,2020-04-09,14:24:00,1006,spices
3362,2020-04-09,14:24:00,1018,fruit
3363,2020-04-09,14:24:00,1018,checkout
3364,2020-04-09,14:25:00,987,checkout
3365,2020-04-09,14:25:00,1003,drinks
3366,2020-04-09,14:25:00,1011,fruit
3367,2020-04-09,14:25:00,1013,checkout
3368,2020-04-09,14:25:00,1014,fruit
3369,2020-04-09,14:25:00,1016,fruit
3370,2020-04-09,14:25:00,1019,drinks
3371,2020-04-09,14:25:00,1022,fruit
3372,2020-04-09,14:25:00,1024,drinks
3373,2020-04-09,14:25:00,1025,spices
3374,2020-04-09,14:25:00,1026,fruit
3375,2020-04-09,14:25:00,1029,fruit
3376,2020-04-09,14:26:00,978,checkout
3377,2020-04-09,14:26:00,998,checkout
3378,2020-04-09,14:26:00,1006,dairy
3379,2020-04-09,14:26:00,1007,dairy
3380,2020-04-09,14:26:00,1010,dairy
3381,2020-04-09,14:26:00,1015,checkout
3382,2020-04-09,14:26:00,1016,drinks
3383,2020-04-09,14:26:00,1016,checkout
3384,2020-04-09,14:26:00,1021,fruit
3385,2020-04-09,14:26:00,1022,drinks
3386,2020-04-09,14:26:00,1022,checkout
3387,2020-04-09,14:26:00,1023,checkout
3388,2020-04-09,14:26:00,1025,checkout
3389,2020-04-09,14:26:00,1027,fruit
3390,2020-04-09,14:26:00,1028,spices
3391,2020-04-09,14:26:00,1028,checkout
3392,2020-04-09,14:26:00,1030,spices
3393,2020-04-09,14:27:00,994,drinks
3394,2020-04-09,14:27:00,1007,spices
3395,2020-04-09,14:27:00,1010,spices
3396,2020-04-09,14:27:00,1011,dairy
3397,2020-04-09,14:27:00,1011,checkout
3398,2020-04-09,14:27:00,1014,checkout
3399,2020-04-09,14:27:00,1020,fruit
3400,2020-04-09,14:27:00,1021,drinks
3401,2020-04-09,14:27:00,1026,checkout
3402,2020-04-09,14:27:00,1027,drinks
3403,2020-04-09,14:27:00,1029,spices
3404,2020-04-09,14:27:00,1034,fruit
3405,2020-04-09,14:28:00,1003,dairy
3406,2020-04-09,14:28:00,1005,fruit
3407,2020-04-09,14:28:00,1006,checkout
3408,2020-04-09,14:28:00,1020,drinks
3409,2020-04-09,14:28:00,1037,fruit
3410,2020-04-09,14:28:00,1037,checkout
3411,2020-04-09,14:29:00,989,fruit
3412,2020-04-09,14:29:00,1008,dairy
3413,2020-04-09,14:29:00,1019,checkout
3414,2020-04-09,14:29:00,1020,fruit
3415,2020-04-09,14:29:00,1021,checkout
3416,2020-04-09,14:29:00,1024,spices
3417,2020-04-09,14:29:00,1024,checkout
3418,2020-04-09,14:29:00,1029,drinks
