,date,time,customer_no,location
1908,2020-04-10,11:30:00,181,fruit
1909,2020-04-10,11:33:00,181,checkout
1910,2020-04-10,11:33:00,182,fruit
1911,2020-04-10,11:35:00,182,checkout
1912,2020-04-10,11:35:00,183,drinks
1913,2020-04-10,11:36:00,183,dairy
1914,2020-04-10,11:37:00,184,drinks
1915,2020-04-10,11:37:00,184,checkout
1916,2020-04-10,11:39:00,183,checkout
1917,2020-04-10,11:42:00,186,fruit
1918,2020-04-10,11:44:00,186,checkout
1919,2020-04-10,11:45:00,185,drinks
1920,2020-04-10,11:46:00,185,checkout
1921,2020-04-10,11:49:00,188,fruit
1922,2020-04-10,11:50:00,187,dairy
1923,2020-04-10,11:51:00,188,checkout
1924,2020-04-10,11:51:00,190,spices
1925,2020-04-10,11:52:00,189,dairy
1926,2020-04-10,11:54:00,187,checkout
1927,2020-04-10,11:54:00,190,checkout
1928,2020-04-10,11:56:00,189,checkout
1929,2020-04-10,11:57:00,193,dairy
1930,2020-04-10,12:00:00,191,spices
1931,2020-04-10,12:00:00,193,checkout
1932,2020-04-10,12:04:00,191,checkout
1933,2020-04-10,12:06:00,192,dairy
1934,2020-04-10,12:07:00,194,dairy
1935,2020-04-10,12:08:00,192,checkout
1936,2020-04-10,12:09:00,197,fruit
1937,2020-04-10,12:09:00,198,drinks
1938,2020-04-10,12:09:00,198,checkout
1939,2020-04-10,12:10:00,197,checkout
1940,2020-04-10,12:11:00,194,checkout
1941,2020-04-10,12:11:00,196,dairy
1942,2020-04-10,12:11:00,196,checkout
1943,2020-04-10,12:12:00,195,fruit
1944,2020-04-10,12:12:00,199,fruit
1945,2020-04-10,12:13:00,199,checkout
1946,2020-04-10,12:14:00,200,fruit
1947,2020-04-10,12:16:00,195,checkout
1948,2020-04-10,12:16:00,201,fruit
1949,2020-04-10,12:17:00,200,checkout
1950,2020-04-10,12:19:00,201,dairy
1951,2020-04-10,12:19:00,202,drinks
1952,2020-04-10,12:20:00,202,checkout
1953,2020-04-10,12:22:00,201,fruit
1954,2020-04-10,12:22:00,201,checkout
1955,2020-04-10,12:23:00,203,fruit
1956,2020-04-10,12:23:00,204,dairy
1957,2020-04-10,12:24:00,203,checkout
1958,2020-04-10,12:25:00,204,checkout
1959,2020-04-10,12:26:00,205,drinks
1960,2020-04-10,12:26:00,205,checkout
1961,2020-04-10,12:26:00,206,spices
1962,2020-04-10,12:29:00,206,dairy
1963,2020-04-10,12:29:00,207,spices
1964,2020-04-10,12:32:00,209,drinks
1965,2020-04-10,12:33:00,206,checkout
1966,2020-04-10,12:33:00,209,fruit
1967,2020-04-10,12:33:00,209,checkout
1968,2020-04-10,12:35:00,207,dairy
1969,2020-04-10,12:36:00,208,dairy
1970,2020-04-10,12:37:00,207,checkout
1971,2020-04-10,12:38:00,208,checkout
1972,2020-04-10,12:41:00,210,spices
1973,2020-04-10,12:41:00,210,checkout
1974,2020-04-10,12:42:00,211,spices
1975,2020-04-10,12:43:00,211,fruit
1976,2020-04-10,12:44:00,211,checkout
1977,2020-04-10,12:46:00,212,dairy
1978,2020-04-10,12:47:00,213,drinks
1979,2020-04-10,12:47:00,213,checkout
1980,2020-04-10,12:49:00,212,fruit
1981,2020-04-10,12:49:00,215,spices
1982,2020-04-10,12:51:00,215,checkout
1983,2020-04-10,12:52:00,214,spices
1984,2020-04-10,12:52:00,214,checkout
1985,2020-04-10,12:52:00,216,spices
1986,2020-04-10,12:53:00,212,checkout
1987,2020-04-10,12:54:00,216,dairy
1988,2020-04-10,12:57:00,216,checkout
1989,2020-04-10,12:59:00,217,spices
1990,2020-04-10,13:01:00,220,fruit
1991,2020-04-10,13:01:00,220,checkout
1992,2020-04-10,13:02:00,218,drinks
1993,2020-04-10,13:03:00,217,dairy
1994,2020-04-10,13:03:00,219,spices
1995,2020-04-10,13:04:00,219,checkout
1996,2020-04-10,13:06:00,218,checkout
1997,2020-04-10,13:07:00,217,checkout
1998,2020-04-10,13:08:00,221,spices
1999,2020-04-10,13:09:00,221,drinks
2000,2020-04-10,13:10:00,222,fruit
2001,2020-04-10,13:11:00,221,checkout
2002,2020-04-10,13:14:00,222,checkout
2003,2020-04-10,13:14:00,223,fruit
2004,2020-04-10,13:14:00,225,fruit
2005,2020-04-10,13:14:00,225,checkout
2006,2020-04-10,13:15:00,223,dairy
2007,2020-04-10,13:16:00,223,checkout
2008,2020-04-10,13:18:00,224,spices
2009,2020-04-10,13:21:00,224,fruit
2010,2020-04-10,13:21:00,227,fruit
2011,2020-04-10,13:23:00,224,checkout
2012,2020-04-10,13:24:00,231,drinks
2013,2020-04-10,13:25:00,235,dairy
2014,2020-04-10,13:26:00,226,dairy
2015,2020-04-10,13:26:00,227,dairy
2016,2020-04-10,13:26:00,232,fruit
2017,2020-04-10,13:26:00,232,checkout
2018,2020-04-10,13:26:00,233,dairy
2019,2020-04-10,13:27:00,226,checkout
2020,2020-04-10,13:27:00,230,spices
2021,2020-04-10,13:27:00,233,checkout
2022,2020-04-10,13:27:00,235,drinks
2023,2020-04-10,13:28:00,228,dairy
2024,2020-04-10,13:28:00,229,dairy
2025,2020-04-10,13:28:00,230,checkout
2026,2020-04-10,13:28:00,231,checkout
2027,2020-04-10,13:28:00,236,drinks
2028,2020-04-10,13:29:00,227,checkout
2029,2020-04-10,13:29:00,234,dairy
2030,2020-04-10,13:30:00,229,checkout
2031,2020-04-10,13:31:00,234,checkout
2032,2020-04-10,13:31:00,236,checkout
2033,2020-04-10,13:31:00,237,dairy
2034,2020-04-10,13:31:00,239,dairy
2035,2020-04-10,13:32:00,228,checkout
2036,2020-04-10,13:32:00,237,checkout
2037,2020-04-10,13:33:00,241,fruit
2038,2020-04-10,13:33:00,246,spices
2039,2020-04-10,13:34:00,238,dairy
2040,2020-04-10,13:34:00,239,checkout
2041,2020-04-10,13:34:00,240,drinks
2042,2020-04-10,13:35:00,238,drinks
2043,2020-04-10,13:36:00,240,checkout
2044,2020-04-10,13:36:00,246,dairy
2045,2020-04-10,13:37:00,235,dairy
2046,2020-04-10,13:37:00,241,checkout
2047,2020-04-10,13:38:00,238,checkout
2048,2020-04-10,13:38:00,246,drinks
2049,2020-04-10,13:39:00,243,dairy
2050,2020-04-10,13:39:00,246,dairy
2051,2020-04-10,13:40:00,235,checkout
2052,2020-04-10,13:40:00,244,dairy
2053,2020-04-10,13:40:00,244,checkout
2054,2020-04-10,13:40:00,246,fruit
2055,2020-04-10,13:40:00,246,checkout
2056,2020-04-10,13:41:00,242,fruit
2057,2020-04-10,13:42:00,247,fruit
2058,2020-04-10,13:42:00,247,checkout
2059,2020-04-10,13:43:00,243,drinks
2060,2020-04-10,13:43:00,249,fruit
2061,2020-04-10,13:43:00,251,dairy
2062,2020-04-10,13:44:00,245,dairy
2063,2020-04-10,13:45:00,251,drinks
2064,2020-04-10,13:45:00,251,checkout
2065,2020-04-10,13:46:00,243,checkout
2066,2020-04-10,13:46:00,245,drinks
2067,2020-04-10,13:47:00,249,checkout
2068,2020-04-10,13:48:00,245,checkout
2069,2020-04-10,13:48:00,250,dairy
2070,2020-04-10,13:48:00,250,checkout
2071,2020-04-10,13:48:00,252,spices
2072,2020-04-10,13:49:00,242,dairy
2073,2020-04-10,13:50:00,242,checkout
2074,2020-04-10,13:50:00,252,checkout
2075,2020-04-10,13:50:00,253,fruit
2076,2020-04-10,13:52:00,255,spices
2077,2020-04-10,13:53:00,256,dairy
2078,2020-04-10,13:54:00,253,checkout
2079,2020-04-10,13:54:00,254,fruit
2080,2020-04-10,13:55:00,254,dairy
2081,2020-04-10,13:56:00,248,fruit
2082,2020-04-10,13:56:00,254,fruit
2083,2020-04-10,13:56:00,255,checkout
2084,2020-04-10,13:56:00,256,checkout
2085,2020-04-10,13:57:00,248,checkout
2086,2020-04-10,13:57:00,257,fruit
2087,2020-04-10,13:59:00,254,checkout
2088,2020-04-10,13:59:00,257,checkout
2089,2020-04-10,13:59:00,258,fruit
2090,2020-04-10,14:00:00,258,checkout
2091,2020-04-10,14:00:00,259,dairy
2092,2020-04-10,14:01:00,259,fruit
2093,2020-04-10,14:01:00,259,checkout
2094,2020-04-10,14:02:00,260,drinks
2095,2020-04-10,14:02:00,263,drinks
2096,2020-04-10,14:04:00,261,drinks
2097,2020-04-10,14:04:00,263,dairy
2098,2020-04-10,14:05:00,260,checkout
2099,2020-04-10,14:06:00,263,fruit
2100,2020-04-10,14:06:00,264,dairy
2101,2020-04-10,14:09:00,263,dairy
2102,2020-04-10,14:09:00,263,checkout
2103,2020-04-10,14:09:00,264,checkout
2104,2020-04-10,14:09:00,267,spices
2105,2020-04-10,14:09:00,268,spices
2106,2020-04-10,14:09:00,268,checkout
2107,2020-04-10,14:11:00,266,drinks
2108,2020-04-10,14:11:00,267,checkout
2109,2020-04-10,14:12:00,270,spices
2110,2020-04-10,14:13:00,261,dairy
2111,2020-04-10,14:13:00,266,checkout
2112,2020-04-10,14:14:00,262,drinks
2113,2020-04-10,14:15:00,270,checkout
2114,2020-04-10,14:16:00,272,drinks
2115,2020-04-10,14:17:00,261,checkout
2116,2020-04-10,14:17:00,262,checkout
2117,2020-04-10,14:17:00,265,drinks
2118,2020-04-10,14:19:00,265,checkout
2119,2020-04-10,14:19:00,272,checkout
2120,2020-04-10,14:22:00,269,spices
2121,2020-04-10,14:22:00,271,dairy
2122,2020-04-10,14:22:00,273,spices
2123,2020-04-10,14:23:00,271,spices
2124,2020-04-10,14:24:00,269,dairy
2125,2020-04-10,14:24:00,271,checkout
2126,2020-04-10,14:24:00,276,fruit
2127,2020-04-10,14:25:00,275,dairy
2128,2020-04-10,14:25:00,276,checkout
2129,2020-04-10,14:26:00,275,checkout
2130,2020-04-10,14:27:00,274,spices
2131,2020-04-10,14:27:00,277,fruit
2132,2020-04-10,14:28:00,269,checkout
2133,2020-04-10,14:28:00,274,checkout
2134,2020-04-10,14:29:00,277,checkout
2135,2020-04-10,14:29:00,278,fruit
2136,2020-04-10,14:29:00,278,checkout
2137,2020-04-10,14:29:00,279,dairy
2138,2020-04-10,14:29:00,282,dairy
2139,2020-04-10,14:30:00,273,drinks
2140,2020-04-10,14:30:00,279,checkout
2141,2020-04-10,14:32:00,283,spices
2142,2020-04-10,14:33:00,282,checkout
2143,2020-04-10,14:34:00,273,checkout
2144,2020-04-10,14:34:00,283,checkout
2145,2020-04-10,14:36:00,280,dairy
2146,2020-04-10,14:36:00,284,spices
2147,2020-04-10,14:37:00,281,dairy
2148,2020-04-10,14:38:00,281,checkout
2149,2020-04-10,14:38:00,285,spices
2150,2020-04-10,14:40:00,280,checkout
2151,2020-04-10,14:40:00,286,spices
2152,2020-04-10,14:40:00,288,dairy
2153,2020-04-10,14:41:00,288,checkout
2154,2020-04-10,14:41:00,289,spices
2155,2020-04-10,14:41:00,289,checkout
2156,2020-04-10,14:42:00,286,fruit
2157,2020-04-10,14:43:00,285,fruit
2158,2020-04-10,14:43:00,287,drinks
2159,2020-04-10,14:43:00,287,checkout
2160,2020-04-10,14:45:00,284,dairy
2161,2020-04-10,14:45:00,284,checkout
2162,2020-04-10,14:45:00,285,checkout
2163,2020-04-10,14:46:00,286,checkout
2164,2020-04-10,14:46:00,294,fruit
2165,2020-04-10,14:46:00,295,dairy
2166,2020-04-10,14:47:00,294,checkout
2167,2020-04-10,14:47:00,295,checkout
2168,2020-04-10,14:48:00,291,drinks
2169,2020-04-10,14:48:00,291,checkout
2170,2020-04-10,14:48:00,292,fruit
2171,2020-04-10,14:50:00,297,drinks
2172,2020-04-10,14:50:00,298,spices
2173,2020-04-10,14:52:00,292,dairy
2174,2020-04-10,14:52:00,298,checkout
2175,2020-04-10,14:53:00,290,dairy
2176,2020-04-10,14:53:00,297,checkout
2177,2020-04-10,14:53:00,299,fruit
2178,2020-04-10,14:54:00,290,checkout
2179,2020-04-10,14:55:00,293,dairy
2180,2020-04-10,14:56:00,292,checkout
2181,2020-04-10,14:57:00,299,checkout
2182,2020-04-10,14:57:00,301,dairy
2183,2020-04-10,14:59:00,293,checkout
2184,2020-04-10,14:59:00,300,spices
2185,2020-04-10,15:00:00,296,dairy
2186,2020-04-10,15:00:00,301,checkout
2187,2020-04-10,15:01:00,296,fruit
2188,2020-04-10,15:01:00,302,drinks
2189,2020-04-10,15:01:00,303,fruit
2190,2020-04-10,15:03:00,300,checkout
2191,2020-04-10,15:03:00,302,checkout
2192,2020-04-10,15:04:00,296,checkout
2193,2020-04-10,15:05:00,303,checkout
2194,2020-04-10,15:05:00,305,fruit
2195,2020-04-10,15:05:00,307,fruit
2196,2020-04-10,15:06:00,304,fruit
2197,2020-04-10,15:06:00,305,checkout
2198,2020-04-10,15:06:00,306,dairy
2199,2020-04-10,15:07:00,304,checkout
2200,2020-04-10,15:07:00,306,checkout
2201,2020-04-10,15:08:00,309,spices
2202,2020-04-10,15:09:00,309,fruit
2203,2020-04-10,15:10:00,307,dairy
2204,2020-04-10,15:11:00,309,dairy
2205,2020-04-10,15:13:00,309,checkout
2206,2020-04-10,15:13:00,310,fruit
2207,2020-04-10,15:14:00,313,fruit
2208,2020-04-10,15:15:00,307,fruit
2209,2020-04-10,15:15:00,308,fruit
2210,2020-04-10,15:15:00,310,checkout
2211,2020-04-10,15:15:00,311,fruit
2212,2020-04-10,15:15:00,313,checkout
2213,2020-04-10,15:16:00,311,checkout
2214,2020-04-10,15:18:00,307,checkout
2215,2020-04-10,15:18:00,308,checkout
2216,2020-04-10,15:18:00,312,fruit
2217,2020-04-10,15:18:00,314,spices
2218,2020-04-10,15:19:00,314,checkout
2219,2020-04-10,15:20:00,312,checkout
2220,2020-04-10,15:21:00,315,spices
2221,2020-04-10,15:21:00,316,fruit
2222,2020-04-10,15:23:00,316,checkout
2223,2020-04-10,15:24:00,317,spices
2224,2020-04-10,15:26:00,315,drinks
2225,2020-04-10,15:27:00,315,checkout
2226,2020-04-10,15:28:00,317,checkout
2227,2020-04-10,15:29:00,318,dairy
2228,2020-04-10,15:29:00,319,drinks
2229,2020-04-10,15:30:00,318,fruit
2230,2020-04-10,15:30:00,319,dairy
2231,2020-04-10,15:31:00,319,fruit
2232,2020-04-10,15:32:00,321,dairy
2233,2020-04-10,15:32:00,321,checkout
2234,2020-04-10,15:33:00,318,checkout
2235,2020-04-10,15:34:00,319,checkout
2236,2020-04-10,15:34:00,322,drinks
2237,2020-04-10,15:36:00,320,fruit
2238,2020-04-10,15:38:00,322,checkout
2239,2020-04-10,15:40:00,320,checkout
2240,2020-04-10,15:40:00,324,fruit
2241,2020-04-10,15:42:00,323,spices
2242,2020-04-10,15:42:00,325,drinks
2243,2020-04-10,15:43:00,324,checkout
2244,2020-04-10,15:45:00,325,checkout
2245,2020-04-10,15:46:00,323,drinks
2246,2020-04-10,15:47:00,323,dairy
2247,2020-04-10,15:49:00,323,checkout
2248,2020-04-10,15:49:00,326,fruit
2249,2020-04-10,15:52:00,326,checkout
2250,2020-04-10,15:53:00,329,dairy
2251,2020-04-10,15:53:00,329,checkout
2252,2020-04-10,15:54:00,328,drinks
2253,2020-04-10,15:58:00,328,checkout
2254,2020-04-10,15:59:00,330,drinks
2255,2020-04-10,15:59:00,330,checkout
2256,2020-04-10,16:00:00,327,fruit
2257,2020-04-10,16:03:00,331,drinks
2258,2020-04-10,16:06:00,331,checkout
2259,2020-04-10,16:09:00,333,fruit
2260,2020-04-10,16:10:00,332,fruit
2261,2020-04-10,16:10:00,333,checkout
2262,2020-04-10,16:11:00,327,dairy
2263,2020-04-10,16:13:00,335,fruit
2264,2020-04-10,16:13:00,335,checkout
2265,2020-04-10,16:14:00,332,checkout
2266,2020-04-10,16:14:00,336,spices
2267,2020-04-10,16:17:00,336,checkout
2268,2020-04-10,16:20:00,338,fruit
2269,2020-04-10,16:21:00,337,fruit
2270,2020-04-10,16:21:00,343,spices
2271,2020-04-10,16:22:00,327,fruit
2272,2020-04-10,16:22:00,338,dairy
2273,2020-04-10,16:23:00,339,fruit
2274,2020-04-10,16:24:00,341,drinks
2275,2020-04-10,16:25:00,327,checkout
2276,2020-04-10,16:25:00,340,fruit
2277,2020-04-10,16:25:00,340,checkout
2278,2020-04-10,16:25:00,343,drinks
2279,2020-04-10,16:25:00,345,fruit
2280,2020-04-10,16:26:00,334,drinks
2281,2020-04-10,16:26:00,338,checkout
2282,2020-04-10,16:26:00,339,checkout
2283,2020-04-10,16:27:00,343,checkout
2284,2020-04-10,16:28:00,334,checkout
2285,2020-04-10,16:28:00,341,checkout
2286,2020-04-10,16:28:00,344,dairy
2287,2020-04-10,16:28:00,347,fruit
2288,2020-04-10,16:28:00,348,fruit
2289,2020-04-10,16:29:00,342,dairy
2290,2020-04-10,16:29:00,345,checkout
2291,2020-04-10,16:29:00,347,checkout
2292,2020-04-10,16:30:00,342,checkout
2293,2020-04-10,16:30:00,344,fruit
2294,2020-04-10,16:30:00,344,checkout
2295,2020-04-10,16:32:00,346,fruit
2296,2020-04-10,16:32:00,348,checkout
2297,2020-04-10,16:33:00,337,dairy
2298,2020-04-10,16:33:00,350,fruit
2299,2020-04-10,16:35:00,346,checkout
2300,2020-04-10,16:35:00,351,fruit
2301,2020-04-10,16:35:00,351,checkout
2302,2020-04-10,16:38:00,350,dairy
2303,2020-04-10,16:38:00,352,fruit
2304,2020-04-10,16:39:00,352,dairy
2305,2020-04-10,16:39:00,356,fruit
2306,2020-04-10,16:40:00,358,fruit
2307,2020-04-10,16:40:00,358,checkout
2308,2020-04-10,16:41:00,349,drinks
2309,2020-04-10,16:41:00,353,spices
2310,2020-04-10,16:41:00,353,checkout
2311,2020-04-10,16:41:00,355,dairy
2312,2020-04-10,16:41:00,356,dairy
2313,2020-04-10,16:41:00,357,fruit
2314,2020-04-10,16:42:00,349,checkout
2315,2020-04-10,16:42:00,352,checkout
2316,2020-04-10,16:42:00,354,spices
2317,2020-04-10,16:43:00,350,fruit
2318,2020-04-10,16:43:00,356,checkout
2319,2020-04-10,16:44:00,355,drinks
2320,2020-04-10,16:44:00,355,checkout
2321,2020-04-10,16:45:00,337,fruit
2322,2020-04-10,16:46:00,350,checkout
2323,2020-04-10,16:46:00,354,dairy
2324,2020-04-10,16:47:00,357,dairy
2325,2020-04-10,16:47:00,357,checkout
2326,2020-04-10,16:47:00,362,drinks
2327,2020-04-10,16:48:00,360,drinks
2328,2020-04-10,16:48:00,360,checkout
2329,2020-04-10,16:48:00,365,fruit
2330,2020-04-10,16:49:00,337,checkout
2331,2020-04-10,16:49:00,361,fruit
2332,2020-04-10,16:49:00,362,fruit
2333,2020-04-10,16:50:00,354,fruit
2334,2020-04-10,16:50:00,364,fruit
2335,2020-04-10,16:50:00,365,checkout
2336,2020-04-10,16:51:00,364,checkout
2337,2020-04-10,16:51:00,367,spices
2338,2020-04-10,16:51:00,367,checkout
2339,2020-04-10,16:52:00,361,checkout
2340,2020-04-10,16:52:00,363,fruit
2341,2020-04-10,16:53:00,354,checkout
2342,2020-04-10,16:53:00,362,dairy
2343,2020-04-10,16:54:00,359,dairy
2344,2020-04-10,16:55:00,359,fruit
2345,2020-04-10,16:55:00,362,checkout
2346,2020-04-10,16:55:00,363,checkout
2347,2020-04-10,16:56:00,366,fruit
2348,2020-04-10,16:56:00,370,dairy
2349,2020-04-10,16:56:00,373,fruit
2350,2020-04-10,16:57:00,368,dairy
2351,2020-04-10,16:57:00,369,dairy
2352,2020-04-10,16:58:00,369,checkout
2353,2020-04-10,16:58:00,371,fruit
2354,2020-04-10,16:58:00,372,fruit
2355,2020-04-10,16:58:00,373,checkout
2356,2020-04-10,16:59:00,359,checkout
2357,2020-04-10,16:59:00,366,checkout
2358,2020-04-10,16:59:00,372,dairy
2359,2020-04-10,16:59:00,374,dairy
2360,2020-04-10,17:00:00,370,fruit
2361,2020-04-10,17:00:00,371,dairy
2362,2020-04-10,17:00:00,371,checkout
2363,2020-04-10,17:02:00,372,checkout
2364,2020-04-10,17:03:00,374,checkout
2365,2020-04-10,17:04:00,368,fruit
2366,2020-04-10,17:04:00,370,checkout
2367,2020-04-10,17:04:00,376,spices
2368,2020-04-10,17:04:00,377,drinks
2369,2020-04-10,17:04:00,379,spices
2370,2020-04-10,17:04:00,379,checkout
2371,2020-04-10,17:05:00,375,fruit
2372,2020-04-10,17:05:00,377,dairy
2373,2020-04-10,17:05:00,380,dairy
2374,2020-04-10,17:06:00,376,drinks
2375,2020-04-10,17:06:00,376,checkout
2376,2020-04-10,17:06:00,377,fruit
2377,2020-04-10,17:07:00,368,checkout
2378,2020-04-10,17:07:00,375,dairy
2379,2020-04-10,17:07:00,378,fruit
2380,2020-04-10,17:07:00,380,checkout
2381,2020-04-10,17:07:00,381,spices
2382,2020-04-10,17:08:00,381,dairy
2383,2020-04-10,17:08:00,382,dairy
2384,2020-04-10,17:09:00,375,checkout
2385,2020-04-10,17:09:00,382,drinks
2386,2020-04-10,17:11:00,377,dairy
2387,2020-04-10,17:11:00,378,checkout
2388,2020-04-10,17:11:00,382,checkout
2389,2020-04-10,17:12:00,384,drinks
2390,2020-04-10,17:12:00,385,fruit
2391,2020-04-10,17:12:00,388,dairy
2392,2020-04-10,17:13:00,388,checkout
2393,2020-04-10,17:14:00,384,checkout
2394,2020-04-10,17:15:00,377,checkout
2395,2020-04-10,17:15:00,381,drinks
2396,2020-04-10,17:15:00,385,dairy
2397,2020-04-10,17:15:00,385,checkout
2398,2020-04-10,17:16:00,386,dairy
2399,2020-04-10,17:16:00,386,checkout
2400,2020-04-10,17:17:00,389,fruit
2401,2020-04-10,17:17:00,390,fruit
2402,2020-04-10,17:18:00,381,checkout
2403,2020-04-10,17:18:00,390,checkout
2404,2020-04-10,17:19:00,397,spices
2405,2020-04-10,17:20:00,383,spices
2406,2020-04-10,17:20:00,393,fruit
2407,2020-04-10,17:20:00,396,dairy
2408,2020-04-10,17:20:00,396,checkout
2409,2020-04-10,17:20:00,397,fruit
2410,2020-04-10,17:21:00,395,spices
2411,2020-04-10,17:22:00,387,fruit
2412,2020-04-10,17:22:00,395,fruit
2413,2020-04-10,17:22:00,400,spices
2414,2020-04-10,17:23:00,389,dairy
2415,2020-04-10,17:23:00,391,spices
2416,2020-04-10,17:23:00,393,checkout
2417,2020-04-10,17:23:00,394,drinks
2418,2020-04-10,17:23:00,395,fruit
2419,2020-04-10,17:23:00,398,drinks
2420,2020-04-10,17:24:00,383,checkout
2421,2020-04-10,17:24:00,387,dairy
2422,2020-04-10,17:24:00,391,checkout
2423,2020-04-10,17:24:00,397,checkout
2424,2020-04-10,17:24:00,401,drinks
2425,2020-04-10,17:25:00,387,checkout
2426,2020-04-10,17:25:00,389,drinks
2427,2020-04-10,17:25:00,389,checkout
2428,2020-04-10,17:27:00,394,checkout
2429,2020-04-10,17:27:00,398,checkout
2430,2020-04-10,17:27:00,401,fruit
2431,2020-04-10,17:28:00,404,fruit
2432,2020-04-10,17:30:00,400,dairy
2433,2020-04-10,17:30:00,401,dairy
2434,2020-04-10,17:30:00,403,drinks
2435,2020-04-10,17:30:00,403,checkout
2436,2020-04-10,17:31:00,402,dairy
2437,2020-04-10,17:32:00,402,checkout
2438,2020-04-10,17:32:00,404,checkout
2439,2020-04-10,17:33:00,392,fruit
2440,2020-04-10,17:35:00,408,fruit
2441,2020-04-10,17:36:00,392,checkout
2442,2020-04-10,17:36:00,399,fruit
2443,2020-04-10,17:37:00,405,dairy
2444,2020-04-10,17:38:00,400,fruit
2445,2020-04-10,17:38:00,401,drinks
2446,2020-04-10,17:38:00,401,checkout
2447,2020-04-10,17:38:00,408,checkout
2448,2020-04-10,17:39:00,400,checkout
2449,2020-04-10,17:40:00,399,dairy
2450,2020-04-10,17:40:00,406,spices
2451,2020-04-10,17:41:00,405,drinks
2452,2020-04-10,17:41:00,410,dairy
2453,2020-04-10,17:42:00,395,dairy
2454,2020-04-10,17:42:00,407,fruit
2455,2020-04-10,17:42:00,409,fruit
2456,2020-04-10,17:42:00,409,checkout
2457,2020-04-10,17:43:00,413,drinks
2458,2020-04-10,17:44:00,395,checkout
2459,2020-04-10,17:44:00,399,fruit
2460,2020-04-10,17:44:00,406,checkout
2461,2020-04-10,17:44:00,407,checkout
2462,2020-04-10,17:45:00,399,checkout
2463,2020-04-10,17:45:00,405,checkout
2464,2020-04-10,17:45:00,410,checkout
2465,2020-04-10,17:45:00,413,checkout
2466,2020-04-10,17:46:00,412,spices
2467,2020-04-10,17:47:00,414,dairy
2468,2020-04-10,17:48:00,411,spices
2469,2020-04-10,17:49:00,412,checkout
2470,2020-04-10,17:49:00,418,spices
2471,2020-04-10,17:50:00,411,checkout
2472,2020-04-10,17:50:00,418,checkout
2473,2020-04-10,17:50:00,419,spices
2474,2020-04-10,17:51:00,414,checkout
2475,2020-04-10,17:51:00,419,dairy
2476,2020-04-10,17:52:00,416,spices
2477,2020-04-10,17:53:00,415,fruit
2478,2020-04-10,17:53:00,417,dairy
2479,2020-04-10,17:55:00,416,checkout
2480,2020-04-10,17:55:00,419,drinks
2481,2020-04-10,17:56:00,417,checkout
2482,2020-04-10,17:56:00,419,checkout
2483,2020-04-10,17:56:00,423,fruit
2484,2020-04-10,17:57:00,421,fruit
2485,2020-04-10,17:58:00,421,dairy
2486,2020-04-10,17:58:00,421,checkout
2487,2020-04-10,17:58:00,424,dairy
2488,2020-04-10,17:59:00,415,dairy
2489,2020-04-10,18:00:00,423,checkout
2490,2020-04-10,18:00:00,424,fruit
2491,2020-04-10,18:00:00,426,dairy
2492,2020-04-10,18:00:00,427,drinks
2493,2020-04-10,18:00:00,430,fruit
2494,2020-04-10,18:01:00,422,fruit
2495,2020-04-10,18:01:00,430,checkout
2496,2020-04-10,18:02:00,426,checkout
2497,2020-04-10,18:03:00,428,fruit
2498,2020-04-10,18:03:00,432,fruit
2499,2020-04-10,18:04:00,420,fruit
2500,2020-04-10,18:04:00,425,fruit
2501,2020-04-10,18:04:00,427,checkout
2502,2020-04-10,18:04:00,431,dairy
2503,2020-04-10,18:05:00,415,fruit
2504,2020-04-10,18:05:00,422,checkout
2505,2020-04-10,18:05:00,432,checkout
2506,2020-04-10,18:05:00,433,dairy
2507,2020-04-10,18:05:00,433,checkout
2508,2020-04-10,18:06:00,420,checkout
2509,2020-04-10,18:06:00,428,checkout
2510,2020-04-10,18:06:00,429,dairy
2511,2020-04-10,18:06:00,429,checkout
2512,2020-04-10,18:06:00,431,checkout
2513,2020-04-10,18:07:00,425,checkout
2514,2020-04-10,18:07:00,436,spices
2515,2020-04-10,18:07:00,440,fruit
2516,2020-04-10,18:09:00,415,checkout
2517,2020-04-10,18:09:00,435,fruit
2518,2020-04-10,18:09:00,436,checkout
2519,2020-04-10,18:09:00,440,dairy
2520,2020-04-10,18:09:00,440,checkout
2521,2020-04-10,18:10:00,435,dairy
2522,2020-04-10,18:10:00,439,spices
2523,2020-04-10,18:10:00,439,checkout
2524,2020-04-10,18:10:00,442,dairy
2525,2020-04-10,18:11:00,441,drinks
2526,2020-04-10,18:12:00,438,fruit
2527,2020-04-10,18:13:00,424,dairy
2528,2020-04-10,18:13:00,435,checkout
2529,2020-04-10,18:13:00,442,checkout
2530,2020-04-10,18:13:00,443,drinks
2531,2020-04-10,18:14:00,434,drinks
2532,2020-04-10,18:15:00,424,checkout
2533,2020-04-10,18:15:00,434,checkout
2534,2020-04-10,18:15:00,438,checkout
2535,2020-04-10,18:15:00,443,checkout
2536,2020-04-10,18:15:00,444,fruit
2537,2020-04-10,18:18:00,437,fruit
2538,2020-04-10,18:19:00,444,checkout
2539,2020-04-10,18:19:00,447,dairy
2540,2020-04-10,18:19:00,448,drinks
2541,2020-04-10,18:20:00,437,dairy
2542,2020-04-10,18:20:00,441,dairy
2543,2020-04-10,18:20:00,447,checkout
2544,2020-04-10,18:20:00,449,spices
2545,2020-04-10,18:22:00,441,checkout
